XC0006974759,I:DJUSEN,
XC0009673986,I:W1SGI,
XC0009698371,I:PX,XPRA
,NAVP,XLON
,NAVE,XLON
,ARM,XLON
,I:NMX5550,XLON
,I:MCX,XLON
,I:SMX,XLON
,I:AXX,XLON
,I:E3X8770,XLON
,I:NMX5750,XLON
,I:ASX,XLON
,I:E3X,XLON
,I1:NMX,XLON
,I:NMX2350,XLON
,I:NMX5370,XLON
,ELTANAV,XLON
,ELTZ,XLON
,I:ENGD,XLON
,I:EPRA,XLON
,I:ITLMS,XLON
,I:E3X1770,XLON
,GOGENAV,XLON
,PCI,XLON
,SAB,XLON
,CRE,XLON
,IPO,XLON
,I:E5500,XLON
,I:E1300,XLON
,JZCN,XLON
,I:NMX2730,XLON
,I:E3X2790,XLON
,I:E3X2350,XLON
,I:NMX0530,XLON
,MHNNAV,XLON
,I:NMX,XLON
,I:NMX1770,XLON
,I:TASX,XLON
,I:NMX4530,XLON
,I:AIM1,XLON
,I:E3X4570,XLON
,I:NMX2720,XLON
,JRRNSTest,XLON
,RSSTest1,XLON
,I:UB5700,XLON
,UKM,XLON
,I:ENHU,XLON
,I:AG02,XLON
,I:4GGL,XLON
,I:TMS1,XLON
,I:EEUI,XLON
,I:SP500-4030,XCME
,I:SP500,XCME
,I:NBI,XCME
,I:NDX,XCME
,I:OSX,XCME
,I:COMP,XCME
,INX,XCME
,I:OMXCMCPI,XCME
,COMPX,XCME
,I:OMXN40,XCME
,I:NQUSL4000,XCME
,I:SPTMI,XCME
,CAM,XNYS
,PRE,XNYS
,ACE,XNYS
,AVG,XNYS
,CVC,XNYS
,TWC,XNYS
,SUPV,XNYS
,LNKD,XNYS
,PDE,XNYS
,DWRE,XNYS
,MHFI,XNYS
,SPGI,XNYS
,.TWII,
,^AXJO,
,^BDI,
,I:FTSEMIB,ETFP
,I:IT3300,ETFP
,I:ITLMS,ETFP
,I:ITSTAR,ETFP
,^HSI,
,AIMT,XNGS
,ARMH,XNGS
,ASND,XNGS
,MXRE,XNGS
,IPCR,XNGS
,YLCO,XNGS
,CLLS,XNGS
,NBRV,XNGS
,FM,XTSE
,TMB,XTSE
,RY,XTSE
,MFC,XTSE
,MFC.PR.A,XTSE
,MFC.PR.B,XTSE
,MPV,XTSE
,SGF,XTSE
,SWY,XTSE
,LUC,XTSE
,TD,XTSE
,BMO,XTSE
,BNS,XTSE
,CM,XTSE
,NA,XTSE
,B:AGKHA\M3908\7.38,XASX
,B:AGLHA\M3908\6.515,XASX
,I:XFJ,XASX
,I:XJO,XASX
,I:XTO,XASX
,I:XNJ,XASX
,^MAR,
,^NYA,
,^NZ50,
,^PSI20,
,^RUO,
,^RUT,
,^S5PROP,
,^STOXX,
,^STOXX-2,
,^STOXX50,
,BCN,XTNX
,^HSI,XGEM
,1299.HK,XGEM
,^N225,XGEM
,6388.HK,XGEM
,1208.HK,XGEM
,1928.HK,XGEM
,^STOXX50E,
,AHONY,OOTC
,ASMIY,OOTC
,EXPGY,OOTC
,DBSDY,OOTC
,NPSNY,OOTC
,BSYBY,OOTC
,LUKOY,OOTC
,TKPPY,OOTC
,WMMVY,OOTC
,WTKWY,OOTC
,^STOXXE,
,F:ZS\C,XLME
,F:CA\C,XLME
,F:AH\C,XLME
,^SXMK,
,1314.TW,
,1963.T,
,2310.SE,
,2343:HK,
,2498.TW,
,2580.T,
,6366.T,
,ACHKG:IND,
,0Q54,XLON
,AMP.NZ,
,GENS.SI,XSCA
,WLIL.SI,XSCA
,announcementEmailTes,
,ATW.CS,
,AXA.AX,
,BBCA.JK,
,BBNI.JK,
,BBRI.JK,
,BDMN.JK,
,BITY:IND,
,BMRI:IJ,
,BNGA.JK,
,BNLI.JK,
,I:1,XTAE
,I:2,XTAE
,I:4,XTAE
,I:5,XTAE
,I:RTSI,MISX
,I:ALLG,XNZE
,I:NZ50G,XNZE
,I:NC50G,XNZE
,I:SEMCC,XNZE
,PAY,XNZE
,TEL,XNZE
,LPPF.JK,XJKT
,.JKSE,XJKT
,PGAS.JK,XJKT
,TAGL.BO,XBOM
,C:EBROUSDBR\SP,
,C:SXAGEUROZ\SP,
,C:SXAGGBPOZ\SP,
,C:SXAGUSDOZ\SP,
,C:SXAUEUROZ\SP,
,C:SXAUGBPOZ\SP,
,C:SXAUUSDOZ\SP,
,DU.DU,
,DummyIR,
,AH,
,GRYFO,
,EURNOK,
,EurocastleLSE,
,EURUSD,
,F:CL\H14,
,F:GC\J14,
,^SX5E,XZRH
,F:TY\H14,
,F2:GE\Z15,
,FCMB:NL,
,GBPUSD,
,HIMSCI:IND,
,HLM.JSE,
,HSCCI:IND,
,HSCEI:IND,
,I:OSPTX,
,I:TTFS,
,IRDownloadCenterTest,
,J200.JSE,
,J203.JSE,
,J211.JSE,
,JSE,
,JUFO.CA,
,MASB.DU,
,MDC,
,MEI,
,MFC:PM,
,MND,
,MNP,
,MXND:IND,
,OMV:AV,
,PBAR,
,PETR4:BZ,
,PLX:US,
,PX:IND,
,SAP.JSE,
,SPKSJL,
,SPY,
,SX4IND,
,SXEP:IND,
,SXEP:IND-2,
,TORM-A,
,USDARS,
,USDNOK,
,VIVA.KW,
,X:SDKKEUR,
,X:SNOKUSD,
,SEPLAT.LG,XNSA
,ZARUSD,
